KxIndex	class	rr_class
13886	0	0.1897350721340223
13887	0	0.051012461749821783
13888	0	0.084052323352101513
13889	0	-0.19888889236718754
13890	0	0.14946751424284177
13891	0	-0.10257064256030798
13892	1	0.27775935673639851
13893	1	0.28183504735183373
13894	0	-0.27620314349068265
13895	0	-0.16683024569287566
13896	1	0.36538695270656923
13897	1	0.63228864950778962
13898	0	-0.04218096776563407
13899	0	-0.20074384393802719
13900	1	0.23461653379235053
13901	0	-0.21091449801914647
13902	0	0.7051283672355152
13903	0	-0.020383044372502837
13904	0	-0.21889343442823803
13905	0	0.36107872001197633
13906	1	0.43106357298309017
13907	0	-0.22054018117489924
13908	0	-0.25438422044437986
13909	0	0.095899170554968619
13910	0	-0.11415285934124768
13911	0	0.14840803670245006
13912	0	-0.18539978542085281
13913	0	0.30275851493447636
13914	0	-0.1395091503174653
13915	1	0.057879698140020405
13916	0	-0.14282463717472271
13917	0	-0.10435949354206163
13918	0	-0.20383973102208153
13919	0	-0.14243895432328382
13920	0	-0.2395555359008526
13921	0	-0.26480267842458532
13922	1	0.23501801446837906
13923	1	0.73346717039767417
13924	0	-0.2381486667956631
13925	1	0.64168608571083452
13926	0	-0.23588689164953647
13927	0	-0.25396349684841246
13928	0	0.30383908691715733
13929	0	-0.28638758958060279
13930	0	0.32431751937706821
13931	0	0.18599587956212632
13932	0	-0.10316699165467409
13933	0	-0.23226163421610291
13934	0	-0.28258058462579971
13935	0	-0.01824446031741063
13936	0	0.18119547388394208
13937	0	-0.2941847126490556
13938	0	-0.21093543142920351
13939	0	-0.27058050208411266
13940	0	-0.068635717022965559
13941	0	-0.053354490808136923
13942	1	0.43835051675532544
13943	0	0.057655532464329987
13944	0	0.16792535340138265
13945	1	0.30601404833590362
13946	0	-0.23774094833369708
13947	1	0.23117286119354796
13948	1	0.85293729185134637
13949	0	-0.26094939451103544
13950	1	0.047619724365073876
13951	0	-0.17382457029678883
13952	1	-0.16624598210981512
13953	0	-0.038706503692668273
13954	0	-0.24434512090021349
13955	1	0.25810333043515399
13956	1	0.089292292623350297
13957	0	-0.25170530540016789
13958	0	-0.096437230509687513
13959	0	-0.29268028074213509
13960	0	-0.21805573998947614
13961	1	0.81970389876338978
13962	1	0.26348277295164074
13963	0	-0.24524481993656627
13964	1	0.81333055491049244
13965	0	-0.23074158210353962
13966	1	0.44270370039964402
13967	1	0.43007673556422588
13968	0	0.0042928595012087234
13969	0	-0.19108495952130794
13970	0	-0.28262651292170216
13971	0	-0.32165697282537375
13972	0	0.16892795659356025
13973	0	-0.18569693976631751
13974	0	-0.055634069799295839
13975	0	0.15526830083115484
13976	1	0.83854947982180483
13977	0	0.3369409147802222
13978	0	0.15739776578146841
13979	1	0.26135622012664056
13980	0	-0.21092596137385378
13981	0	-0.19280031645481516
13982	0	-0.15005099757981574
13983	1	0.028034844118737537
13984	1	0.7493424062036127
13985	0	-0.28179968693567453
13986	1	0.12231470683146113
13987	0	-0.1901973837854167
13988	0	-0.31359090658639394
13989	0	-0.26984129758238085
13990	0	-0.27112536794727782
13991	0	-0.026981822720668014
13992	1	0.091504354565996135
13993	0	0.14184374649924975
13994	0	-0.22412359278925484
13995	0	-0.22001584915881561
13996	0	0.085191003502555998
13997	0	0.23167064239987384
13998	1	0.45825075851473074
13999	0	0.41764493374120726
14000	0	-0.017092862076634657
14001	1	0.68072490305390221
14002	1	0.72165158281055275
14003	0	-0.26297488450042006
14004	1	0.28087065286618651
14005	1	0.51592108546653581
14006	0	-0.22891971598669758
14007	0	-0.24370213211138958
14008	0	-0.219539058489988
14009	1	0.37976041571034769
14010	0	-0.15246218386520619
14011	1	0.0054140784074689363
14012	0	-0.21036003677077533
14013	1	0.17758759097421167
14014	0	-0.23330959904941478
14015	0	-0.23558248110738678
14016	1	0.43170953082187413
14017	1	0.28268574501822402
14018	1	0.56971638928344481
14019	0	-0.30663874550422576
14020	0	0.11076558723216849
14021	0	-0.25312768542094427
14022	0	-0.13281185505996235
14023	1	0.23953870760356605
14024	0	-0.12628995719726954
14025	0	-0.25724665967376353
14026	0	-0.27354478893159345
14027	0	-0.23722250369480785
14028	1	0.099202628286537267
14029	0	-0.019363318327243362
14030	0	-0.22059839626870675
14031	0	0.22745877290609701
14032	0	-0.2258756550744091
14033	0	-0.22662219203443285
14034	0	-0.25372414026447765
14035	0	0.21926695054516576
14036	0	0.17917756427620618
14037	1	0.14154189489661717
14038	0	-0.20695417378087899
14039	0	-0.17706298878534371
14040	0	-0.085659693830408973
14041	0	-0.17305723277862875
14042	0	0.61449850107377291
14043	1	0.65459519460343008
14044	0	-0.19081962993512347
14045	0	0.32060208009499264
14046	1	0.11090480828055981
14047	0	-0.20444295086304262
14048	0	-0.24411098593761321
14049	1	0.11035456304556625
14050	0	-0.19195249626375593
14051	0	-0.024032514853722292
14052	0	0.035568832357766936
14053	0	-0.2015192965641075
14054	0	-0.25669518468050884
14055	0	0.083419264318282296
14056	0	-0.18683792026405144
14057	0	-0.24685995918263687
14058	1	0.15758208878691771
14059	0	-0.10252423970904663
14060	0	-0.18558030083448537
14061	0	-0.22399297699487442
14062	0	0.31858376792743615
14063	0	-0.23258150664073574
14064	0	0.32594725938985503
14065	0	0.05340643025518739
14066	0	-0.23560451357742812
14067	0	-0.14172137150710667
14068	0	-0.25890708591431283
14069	0	0.040784357790483408
14070	0	-0.090690887234773976
14071	0	-0.11236949459620767
14072	0	0.39005841857924783
14073	1	0.14860641473480213
14074	0	-0.27087353615198262
14075	0	-0.11833624534362117
14076	0	-0.31750030131012646
14077	1	0.064279394938201853
14078	1	0.29424042745751716
14079	0	0.086514694647737464
14080	0	-0.28582627101853969
14081	0	0.18639031600121209
14082	0	-0.156526915623174
14083	1	0.094950088044352468
14084	1	0.66280746893282783
14085	0	-0.19416145301302257
14086	0	-0.18991481184248993
14087	0	-0.168194142306829
14088	0	-0.17233343131973566
14089	0	-0.27344267121520277
14090	0	-0.21503699809659599
14091	0	0.098006942274059025
14092	0	-0.14499872642118308
14093	0	-0.18489127887547485
14094	0	-0.0019504428161207787
14095	0	-0.2859661228731481
14096	0	-0.21051126826326461
14097	1	0.85277131031783449
14098	0	-0.22898571372986992
14099	0	-0.25538473704175046
14100	0	-0.25400171677087957
14101	0	-0.1300714806868373
14102	0	-0.13722848146157401
14103	0	-0.12704134674798945
14104	0	-0.2346795763164371
14105	1	0.51007709385185751
14106	0	0.01393064994102565
14107	0	-0.29663445725254489
14108	0	0.41531446491363466
14109	0	-0.25491790286564653
14110	0	-0.24010231751430555
14111	0	0.13603820040855424
14112	0	-0.16058261951877306
14113	0	-0.15405423139278862
14114	0	-0.17980059358755301
14115	0	0.10221351627910204
14116	0	0.19123270451266244
14117	0	-0.26445034578211812
14118	1	0.82084179236587673
14119	1	0.13358516576149709
14120	0	-0.18415642635619073
14121	1	0.60941414819925488
14122	0	-0.20908400303533231
14123	0	-0.27261340585262644
14124	0	-0.2700580383660347
14125	0	-0.21185575025220674
14126	0	-0.24882215699262966
14127	0	0.2264574856420169
14128	0	-0.25114580191314534
14129	1	0.35256348175579028
14130	0	-0.031946147210321546
14131	0	-0.056709089951309403
14132	0	0.041407922111795184
14133	0	-0.14743191246515744
14134	0	-0.29166435888760384
14135	0	0.028450974256024095
14136	0	-0.13870118481766511
14137	0	0.048315044066428323
14138	0	-0.25354515419507917
14139	1	0.18405550488898254
14140	0	0.16936879859336951
14141	0	-0.2350602102479023
14142	0	0.039148406056953314
14143	1	0.42293887433865973
14144	1	0.54361322326175132
14145	0	0.046947757065902054
14146	1	0.56688573321201441
14147	0	-0.045558716829247656
14148	1	0.56574020523120749
14149	1	0.77042657599631625
14150	0	0.10173919179271489
14151	0	0.085053229927944854
14152	0	-0.21101854199444592
14153	1	0.26775421475456535
14154	0	-0.24569777579122176
14155	1	0.19182638187354378
14156	0	-0.017216195678157312
14157	0	-0.17742283274458645
14158	0	-0.27476631466268098
14159	0	-0.17540271144759922
14160	0	0.070570204954727891
14161	0	-0.17857926012390229
14162	0	-0.23987781627418747
14163	0	0.46765591797591377
14164	0	-0.20381325518689911
14165	0	-0.26574004649831484
14166	0	0.011242624490288539
14167	0	-0.16164944854293342
14168	0	0.34491348632906799
14169	1	0.70331065089087719
14170	0	0.091855570594652505
14171	0	-0.22350157826379385
14172	0	-0.083866794642305315
14173	1	0.48317465219169597
14174	0	0.24420425851845479
14175	0	-0.23599570731579861
14176	0	0.10758214542186949
14177	0	0.12419271371756897
14178	0	-0.29517592742278137
14179	0	-0.22507359763964191
14180	0	-0.11313582758019766
14181	1	-0.075692482146280271
14182	0	-0.054861059353519898
14183	0	0.17307452195643586
14184	0	-0.18384597298318406
14185	1	0.23760065571484451
14186	0	-0.22517086604169778
14187	0	-0.1733975093589491
14188	0	0.098972318499472758
14189	0	0.062109296298601527
14190	0	-0.24259629592857779
14191	0	-0.2446709381923059
14192	0	-0.046699796002361994
14193	1	0.83441726745784894
14194	0	-0.27535849918700922
14195	1	0.71974602613144734
14196	0	0.049877950583419248
14197	0	-0.21002304577216419
14198	1	0.5285828485915568
14199	0	0.10352336197354862
14200	0	-0.17438315240909785
14201	0	-0.22519936163832496
14202	0	-0.27905576272349142
14203	1	0.020634204520230293
14204	0	-0.23458608735752368
14205	1	0.28224428457642642
14206	0	0.13037610654272708
14207	0	-0.018168494840623425
14208	1	0.34328884607069782
14209	0	-0.11745563270285606
14210	0	0.079541094517482133
14211	1	0.19337482699729058
14212	0	-0.25009964843821619
14213	0	-0.27255002008233764
14214	0	-0.28292848136251941
14215	0	0.10824608782540689
14216	0	-0.12668849994759571
14217	0	0.038003586114013541
14218	1	0.057118879410626447
14219	0	-0.12685645357404526
14220	0	-0.22326766514259588
14221	1	0.72426989884895931
14222	0	0.27354286738925976
14223	0	-0.23907246435597523
14224	0	-0.19504610772655656
14225	0	0.077592458729870542
14226	0	0.10834326731717038
14227	1	0.61983640582674704
14228	0	-0.31845307789846666
14229	1	-0.080239197067606738
14230	1	0.64806593949746072
14231	0	-0.20904643696490438
14232	0	-0.26836986651158323
14233	0	0.2327390474222516
14234	0	0.23186536322118489
14235	1	0.28512278250190043
14236	0	0.37925689434083304
14237	1	0.2624637040674202
14238	1	0.16821024933765627
14239	1	0.8000988447507954
14240	0	-0.051450304984565404
14241	1	0.10860417955792119
14242	0	-0.11005431982628511
14243	0	-0.17489644332201354
14244	0	-0.21820530764109747
14245	0	0.067675129381419966
14246	0	-0.2423116351440851
14247	0	0.048432497584799852
14248	0	0.039857012082411339
14249	0	0.58181192546953264
14250	0	-0.17345092640118059
14251	0	0.49636428594293247
14252	0	-0.20384320240281267
14253	0	-0.1711997131154922
14254	1	0.073132023060399301
14255	0	-0.25948532769627441
14256	0	-0.21670420179460428
14257	0	-0.15120604432469195
14258	0	-0.21826231590267742
14259	0	-0.28007658783100331
14260	1	0.89504650165999022
14261	0	-0.26767685571634464
14262	0	-0.21193176598975594
14263	0	-0.1068636294456311
14264	1	0.37747767195972665
14265	0	-0.13210014595642872
14266	1	0.60972526372550651
14267	1	0.44539187971815764
14268	0	0.010303584231113952
14269	0	-0.25838070660035423
14270	1	-0.050596687002372423
14271	0	-0.23924954279145871
14272	0	-0.24964782537377189
14273	0	0.59226791794437639
14274	1	0.5357840420892892
14275	0	-0.24197741648135934
14276	0	0.34221357098042154
14277	0	0.13744698144103323
14278	1	0.71224102652130361
14279	0	-0.2233125211053778
14280	1	-0.032574523341651077
14281	0	-0.18239871997428514
14282	0	-0.069340113492093902
14283	1	0.61341288673197536
14284	0	0.39174436422170689
14285	0	-0.155843593980458
14286	1	0.85090276210492377
14287	0	-0.19669876963279781
14288	0	0.066324023933206647
14289	1	0.047277579994539173
14290	0	-0.16852130670198257
14291	0	-0.075287563053289125
14292	0	-0.23946665056061855
14293	0	-0.23424095560968783
14294	0	-0.13603655514700058
14295	1	0.81875357855104647
14296	0	0.0073762405110302381
14297	0	0.15331944386683793
14298	0	0.23298009291203187
14299	0	-0.2428743312102688
14300	1	0.16262992030000462
14301	0	0.43301371675183009
14302	0	-0.22829664152105317
14303	1	0.75177609271042589
14304	0	0.19229956223413047
14305	0	-0.079541187767277421
14306	0	-0.11656954194960943
14307	0	0.094133802707009676
14308	0	-0.17745900230139794
14309	0	0.13136659536967554
14310	0	0.014503934194193047
14311	0	-0.25457656922616634
14312	0	-0.12367688277565229
14313	0	0.094873220365604152
14314	0	-0.27614228288871512
14315	1	0.62634878093350965
14316	0	-0.099378612655992654
14317	0	-0.28452621014991258
14318	0	-0.15037408743639058
14319	0	-0.13077297828605403
14320	0	-0.31922731323418124
14321	1	0.5177725704929439
14322	0	-0.23424168474293516
14323	0	-0.11873850337836131
14324	0	-0.24037954575033416
14325	0	-0.19699240984094729
14326	0	0.055963188216880191
14327	1	0.42375234708943199
14328	0	-0.16230053133603603
14329	1	0.084045792921369253
14330	0	-0.023288276021060081
14331	1	0.66432714758697842
14332	0	-0.16326905742864584
14333	0	0.19111533281240922
14334	0	-0.23308245155109031
14335	0	-0.25792282328594962
14336	0	-0.18562332754252545
14337	0	0.25570898388695051
14338	1	0.1092403740107933
14339	0	-0.26872365165603002
14340	0	-0.20807266051074247
14341	0	-0.24095408251384454
14342	0	-0.24161363818420151
14343	1	0.44326973970195871
14344	0	0.027039840252056149
14345	0	-0.25069732480502127
14346	1	0.72244811486508886
14347	1	0.042659544007955949
14348	0	-0.030613914195441835
14349	0	-0.24694425892367083
14350	0	-0.25306530607044359
14351	0	0.20826809677175162
14352	1	-0.045856302749333687
14353	0	-0.10855965124217608
14354	1	0.18242318282656966
14355	0	-0.26602389770361046
14356	0	-0.014073771431357435
14357	1	0.0038229691312827163
14358	0	-0.10230815455802511
14359	0	0.030433944870696519
14360	0	0.21584801439106421
14361	0	-0.27215726434611676
14362	1	0.55132125096783169
14363	0	0.30200080592623912
14364	0	-0.25519070278254552
14365	0	-0.16369292034518401
14366	0	-0.2658584601941068
14367	1	0.76050253055536132
14368	1	0.81865877033905909
14369	0	-0.046260950450442741
14370	0	-0.16989583533908054
14371	0	-0.23980142809165877
14372	1	0.35799546914965513
14373	0	-0.28849847706460263
14374	0	-0.24381470518684994
14375	0	-0.21905909735112178
14376	0	-0.17238162371377536
14377	0	0.20638990315713329
14378	0	-0.28005347735598707
14379	0	-0.25664848773169352
14380	0	0.043956720928557749
14381	0	-0.068524500011213157
14382	0	0.025866861213113448
14383	0	-0.25958622711117635
14384	0	-0.010659991590281873
14385	1	0.32998481159172943
14386	0	0.012945018018530804
14387	0	-0.10686152245586378
14388	0	0.41382334404133014
14389	0	-0.27732639582168994
14390	1	0.84572070836215019
14391	1	0.59884151281114584
14392	0	0.35741750381806292
14393	0	-0.16602537078532431
14394	0	-0.23039676726785047
14395	1	0.49195281473289676
14396	0	-0.16761650225126756
14397	1	0.79159346419696408
14398	0	0.19579434463364276
14399	0	-0.21513475216788419
14400	0	-0.020268453299863765
14401	1	0.1676640355784732
14402	1	-0.14421989197178303
14403	0	0.029220556637510678
14404	1	0.018841473506685191
14405	0	-0.22861052924957043
14406	0	-0.21917532849955618
14407	1	0.60825781836005322
14408	0	-0.22900535993930954
14409	0	-0.095826444061524282
14410	0	-0.091308263125098127
14411	1	0.57070895698914359
14412	0	-0.29086755358670469
14413	1	0.19341577071631277
14414	0	0.099656167039384028
14415	0	-0.25998315834126856
14416	1	0.64845488687549535
14417	0	-0.28413622833970464
14418	0	-0.14948837761872769
14419	0	-0.25821750408509542
14420	0	0.079403145413894136
14421	1	0.81992132370648407
14422	0	0.032229615487949018
14423	0	-0.22250905919643615
14424	0	-0.25390596878152244
14425	0	0.048482884152379321
14426	0	0.077268879054391629
14427	0	-0.10827866996959212
14428	1	-0.13203090486234367
14429	0	-0.13426835967838546
14430	0	-0.18340499711731093
14431	0	-0.010036589896593548
14432	0	0.18746162508877784
14433	0	-0.18763288914424819
14434	1	0.14441618025697028
14435	0	-0.05664872874824832
14436	0	0.36714017469231069
14437	0	-0.11850936209482493
14438	0	0.1991899049562712
14439	1	0.69896243001660185
14440	0	0.081362583620551335
14441	1	-0.20186884757917106
14442	0	-0.26408639524808758
14443	0	0.21903307462721344
14444	0	0.18651684464165413
14445	0	-0.17368984007507099
14446	0	0.42420691339155603
14447	1	0.65000018865864273
14448	0	0.48397283584718842
14449	0	-0.2627878781114461
14450	0	-0.43452640344095322
14451	0	-0.23964440294015193
14452	0	-0.239672467225095
14453	1	0.30781054070706498
14454	0	-0.2792425349524571
14455	0	0.067886866812425908
14456	0	-0.17478066883354798
14457	0	-0.24462102602920732
14458	0	-0.2720941639861274
14459	0	-0.08730023326044177
14460	0	-0.24586280301707564
14461	0	-0.15928983863032278
14462	0	-0.28765985576963737
14463	0	-0.04250596843259255
14464	0	-0.23706047531997365
14465	1	0.29171617293157809
14466	0	0.1438362380163678
14467	0	-0.10677054107093981
14468	0	0.44263709189027134
14469	0	-0.19475075201893768
14470	0	0.023813222359858346
14471	1	0.20975596837949256
14472	1	0.11995804681710721
14473	0	-0.20143095824876178
14474	0	-0.17076176541809712
14475	1	0.34905090981627379
14476	0	-0.29563917837754272
14477	1	0.7668652633024774
14478	0	0.22196654167554419
14479	0	0.65802429902880577
14480	0	-0.11701924915578563
14481	0	0.14251858483352337
14482	0	0.10128481595041496
14483	0	-0.24121001534234732
14484	0	-0.091059969722885964
14485	0	-0.17447520536112757
14486	0	-0.23351944030556354
14487	0	0.12288949917198759
14488	1	0.19657329987545863
14489	0	-0.18723637433778217
14490	0	-0.13622504866157764
14491	0	-0.18467054665034932
14492	1	0.1001275122118651
14493	0	-0.29924277705627678
14494	0	-0.12943546396094588
14495	1	0.60513068312059781
14496	0	-0.16805287980871847
14497	0	-0.22351760926276326
14498	0	-0.17043935839152602
14499	0	-0.045549105276856065
14500	0	-0.13599383353606617
14501	0	-0.23082370354412607
14502	0	-0.2468000958024909
14503	0	-0.26174481753734996
14504	0	-0.10015173063102269
14505	0	-0.25810190461355276
14506	0	-0.16923937386388965
14507	0	0.13352152627831859
14508	0	-0.26830356014783924
14509	0	0.04756331148302588
14510	0	-0.15828197803313948
14511	0	-0.28935684966539937
14512	1	0.044857813977203745
14513	0	0.007453746246273707
14514	1	0.46959291022813376
14515	0	-0.12894020055854033
14516	0	-0.28699864117252166
14517	0	0.10772231486023125
14518	0	0.077351974103087764
14519	1	0.70841143083443336
14520	0	0.57905974733901233
14521	0	-0.24610948519141546
14522	0	-0.094867006104365562
14523	0	-0.17023588720506139
14524	1	0.33794051054072682
14525	0	-0.25433527280446094
14526	0	-0.23734175428246085
14527	1	0.094456965487705893
14528	0	0.28463765542977321
14529	0	-0.28093603832912933
14530	1	0.56957580544547903
14531	0	-0.2709835006016606
14532	0	-0.69928061724668811
14533	0	-0.12256227755963402
14534	1	0.47003689880087618
14535	0	-0.27919702487895176
14536	0	-0.26648867874016541
14537	0	0.037726056286384826
14538	0	0.55441074191394568
14539	0	0.072256088957184286
14540	1	0.68412813207689183
14541	0	-0.244314599113794
14542	0	-0.22891742175527152
14543	0	0.10230836815759491
14544	0	-0.15470700699945206
14545	0	-0.28724830249421868
14546	0	-0.25674283465671649
14547	1	0.49246623638185338
14548	0	-0.31147298127988021
14549	0	-0.22862432575045027
14550	0	-0.053596558370075736
14551	1	0.38622034280863909
14552	0	-0.17552572218756815
14553	0	0.065298822100068002
14554	0	-0.25167249300804573
14555	1	-0.00034324069615823682
14556	0	0.30789587427821652
14557	0	-0.2125626277700137
14558	0	-0.26063838209444401
14559	1	0.076311614949198345
14560	0	0.64630975384724465
14561	1	0.7057528204483936
14562	0	-0.28385406289732767
14563	1	0.17996662863314844
14564	0	0.12755842512575694
14565	0	0.13126319975676948
14566	0	0.04084402214471182
14567	0	-0.15713496327854259
14568	0	-0.22462051193166302
14569	0	-0.051031812181786936
14570	0	-0.17769935548253013
14571	1	0.54371274657700419
14572	0	0.091226951419283622
14573	0	-0.18701898002358186
14574	1	0.94471208941552354
14575	0	-0.26318257450201316
14576	0	-0.011119108196082902
14577	0	-0.18415833274989707
14578	0	0.23055165192957866
14579	0	-0.080641158380678507
14580	1	0.81481138885668647
14581	0	-0.28191485019028811
14582	0	0.098577729324233157
14583	0	-0.089949613703677295
14584	1	0.64265663159064623
14585	1	0.51122917080764707
14586	0	-0.29145123231014936
14587	1	0.43891016958111739
14588	0	0.078574565118492076
14589	0	0.34865943615368228
14590	0	0.25927016419162863
14591	0	-0.26937761718640235
14592	0	0.14454957352457215
14593	0	-0.28985607438018468
14594	0	-0.068775266612394775
14595	1	0.65978380904599743
14596	0	-0.2053115507519489
14597	1	0.75228267756988176
14598	1	0.44121662653559923
14599	0	-0.21969104807945655
14600	1	0.14872450432175183
14601	0	0.016558967315717141
14602	1	0.019010647758080534
14603	0	-0.17644260732549497
14604	0	0.070442272571103817
14605	0	-0.22996784228999345
14606	0	0.019796249638667648
14607	0	0.34673043280682436
14608	0	-0.27591990989716325
14609	0	-0.19545795731010185
14610	1	0.13397822619684391
14611	0	-0.084755732593877822
14612	0	0.087996730625641298
14613	0	-0.021859106088058231
14614	0	-0.13352196382923853
14615	0	-0.23273914615543245
14616	0	-0.1024242298535888
14617	0	-0.26903566365579545
14618	1	0.80183610536051109
14619	0	-0.10074612826574379
14620	0	-0.18862618339460635
14621	0	0.20681450808904683
14622	0	-0.26237642556725377
14623	0	0.15040246684734659
14624	0	0.050703503825445737
14625	1	0.59854979944089903
14626	0	-0.24417099839071565
14627	1	0.69534583911534387
14628	0	0.21817399038537166
14629	1	0.10694522489799003
14630	1	0.13415219677093726
14631	0	-0.060593786648979978
14632	0	-0.25329357323962753
14633	0	-0.2285158714401469
14634	0	0.15653009693018494
14635	0	-0.21853412163251185
14636	0	0.012213306194659199
14637	0	-0.17811393743122383
14638	0	0.027823022891553931
14639	0	0.13062688696759511
14640	0	-0.017161335068492087
14641	1	-0.094698911454674392
14642	0	-0.14996521209646377
14643	0	-0.0013653759284775885
14644	0	-0.1265011801527082
14645	1	0.3675336597673331
14646	0	0.30228798658579364
14647	0	-0.25802285210007964
14648	0	-0.21407506090386264
14649	1	0.11072530897709208
14650	0	-0.24780905638711237
14651	1	0.63099969148120394
14652	0	-0.15501980724959513
14653	1	0.46570354664518787
14654	0	-0.22013650471874702
14655	0	-0.13121541070208809
14656	1	0.12250973748101611
14657	1	0.60289447591207102
14658	0	-0.14726466734639299
14659	1	0.55988221874038135
14660	0	-0.17965488050657691
14661	0	-0.19499447211735033
14662	1	0.57115004541598446
14663	0	0.2208677273169406
14664	0	-0.27452408778149084
14665	0	-0.18580865952681402
14666	1	0.16869626654830761
14667	0	-0.23452797095469946
14668	0	-0.16141638877001513
14669	1	0.44053221199109394
14670	0	-0.19951716923638152
14671	0	-0.20041337664931025
14672	1	-0.010295470888124603
14673	0	-0.10033035695122529
14674	0	-0.089215247490529573
14675	0	0.39585716539759369
14676	0	-0.16015027494468248
14677	1	0.22648371966552538
14678	0	0.022820916126180313
14679	0	-0.16464435667063565
14680	0	-0.20692157656803079
14681	0	0.17386651425505378
14682	0	0.36860742836512539
14683	0	0.14570733922035412
14684	0	-0.073737879352333668
14685	1	0.20309638330371271
14686	0	-0.051447107819084487
14687	1	0.17001332870067831
14688	1	0.47165233937040574
14689	0	-0.24943053932801712
14690	0	0.59213763903278738
14691	0	-0.23361887593602654
14692	0	-0.16746391361408897
14693	0	-0.27977738456353751
14694	0	0.13554562237725726
14695	0	-0.20369123546940793
14696	1	0.35542567137757447
14697	0	-0.085737106726984799
14698	0	-0.10678029561187502
14699	0	-0.080820029181688541
14700	1	0.34022414032869203
14701	0	0.067004733964764321
14702	1	0.67251554721276763
14703	1	0.24063089922181774
14704	0	-0.18658790319340038
14705	0	0.00064714401600014793
14706	0	-0.2501444949311144
14707	0	-0.19024804538031515
14708	0	0.73596393499356771
14709	0	-0.26807843104113926
14710	0	0.11444821027644926
14711	0	-0.20344793734744923
14712	0	-0.21922355097475596
14713	0	0.011668813586216062
14714	0	-0.051885287899753614
14715	1	0.38025275115849555
14716	1	-0.027113589526151588
14717	0	0.23577098531131763
14718	1	0.10514149103558569
14719	0	0.032452953559167233
14720	0	0.040993852420500479
14721	0	-0.31428311382869362
14722	0	-0.088919823023313777
14723	0	-0.19768289711167472
14724	0	-0.22728122438229287
14725	0	-0.042649823457686573
14726	1	0.69903600455779358
14727	1	0.68303292439269125
14728	0	-0.20255943989231578
14729	1	0.71781963380666158
14730	0	-0.22677620794933812
14731	0	-0.148393044129806
14732	0	-0.20638362684616657
14733	0	0.14371233671099481
14734	1	0.22418204206499764
14735	0	0.12870341507871447
14736	0	0.019183306088539118
14737	1	0.69699852087512615
14738	1	0.076569534131621833
14739	1	-0.021286929479949798
14740	1	0.49599118802782061
14741	0	-0.2834385968346777
14742	1	0.16610146265515568
14743	0	-0.21119110866256224
14744	0	-0.28371288860093496
14745	0	-0.0049581088778912069
14746	0	0.33872979766680977
14747	0	-0.232939826821361
14748	0	0.039563625547175865
14749	0	0.10237215337262874
14750	0	-0.084919825806411234
14751	1	0.79362341177959983
14752	0	-0.25810648996628366
14753	0	-0.19401427983105407
14754	0	-0.32420562217857196
14755	0	-0.23592387718682561
14756	0	-0.31425156567242946
14757	0	0.31514217346816686
14758	1	0.40417028330776439
14759	0	-0.17273393496841871
14760	0	-0.18563044980368551
14761	1	0.44788722596767827
14762	1	0.22863782415062356
14763	0	-0.14934561764988188
14764	0	0.23519454171410825
14765	0	-0.11417285559385121
14766	0	0.031117285721370305
14767	0	-0.017172738329493786
14768	0	-0.29234333934705348
14769	0	-0.1117548674132233
14770	0	-0.19906534763574929
14771	0	-0.18189946142695509
14772	0	-0.20821751636265956
14773	0	-0.26975709418070232
14774	1	0.12713829253467746
14775	1	0.51489677974616244
14776	0	0.12074647858052774
14777	0	0.087490670808597196
14778	0	0.087230196793255735
14779	0	-0.20392234707090146
14780	1	0.45922831764157879
14781	0	0.22808792877756784
14782	1	0.78007872769894104
14783	0	-0.21429633346791949
14784	0	-0.016218055429310929
14785	0	-0.1004436226986125
14786	0	-0.30724479902781898
14787	0	-0.16292243828818609
14788	1	0.27010868612085326
14789	0	-0.15874648747558251
14790	0	-0.24075300128944521
14791	0	-0.21399600997596546
14792	1	0.13320612406725674
14793	0	-0.27983838730539073
14794	1	0.45047469544223173
14795	0	-0.088917675254116563
14796	1	0.47622762732961943
14797	1	0.37297534686178047
14798	0	0.0026103481916415622
14799	0	-0.22439034044075412
14800	0	0.043662830528002725
14801	0	0.25433225415327065
14802	0	-0.26937857513407154
14803	1	0.23712684467429307
14804	0	-0.13001705830183302
14805	0	0.29278508175451773
14806	0	-0.28569049821250381
14807	0	-0.17764714531251166
14808	0	-0.086996331725253256
14809	0	-0.090648017921745511
14810	0	-0.30397443571209698
14811	0	-0.18080354521818104
14812	0	0.28030332099904748
14813	0	-0.042809022215920756
14814	0	-0.26778189455631735
14815	1	0.5843773274542291
14816	1	0.31473504307087047
14817	1	-0.065249147766381826
14818	0	-0.24159674230725808
14819	1	0.82464533082661562
14820	0	-0.096589334004301267
14821	0	0.087168139288424332
14822	1	0.53353101123727376
14823	1	0.6044547362349092
14824	0	-0.25492808356973251
14825	0	-0.20023581390387746
14826	0	-0.12295764727488846
14827	0	0.15108186028756421
14828	1	0.81691255758912928
14829	0	0.2334798897617042
14830	0	-0.13490291949861483
14831	1	0.79934713416537817
14832	0	0.36326772529446599
14833	0	-0.011840050981130099
14834	0	-0.13466484294400302
14835	0	0.40452519612310545
14836	1	0.72372914734541549
14837	1	0.084441235457543604
14838	0	-0.1980061093800507
14839	1	0.45347569984925007
14840	1	0.38008163522259569
14841	0	-0.30303680608650219
14842	0	-0.23603851106893342
14843	0	0.45621506834165237
14844	0	-0.26801451839541207
14845	0	0.15448562211425954
14846	0	-0.2651554917965902
